"acquisition_date","acquisition_mileage","at_fault_flag","average_idle_hours","average_mpg","cargo_damage_cost","cdl_class","city","claim_amount","date_of_birth","description","dock_doors","downtime_hours","driver_id","employment_status","facility_id","facility_location","facility_name","facility_type","first_name","fuel_type","hire_date","home_terminal","incident_date","incident_id","incident_type","injury_flag","labor_cost","labor_hours","last_name","latitude","license_number","license_state","location_city","location_state","longitude","maintenance_date","maintenance_id","maintenance_type","make","model_year","month","odometer_reading","on_time_delivery_rate","operating_hours","parts_cost","preventable_flag","service_description","state","status","tank_capacity_gallons","termination_date","total_cost","total_fuel_gallons","total_miles","total_revenue","trip_id","trips_completed","truck_id","unit_number","vehicle_damage_cost","vin","years_experience"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7,NA,NA,NA,"Memphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.07,7.4,NA,NA,NA,NA,NA,NA,NA,"2023-02-14","MAINT00001110","Repair",NA,NA,NA,623576,NA,NA,765.39,NA,"Routine Repair",NA,NA,NA,NA,1487.46,NA,NA,NA,NA,NA,"TRK00064",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA,NA,"Kansas City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.13,4.7,NA,NA,NA,NA,NA,NA,NA,"2023-02-14","MAINT00001111","Repair",NA,NA,NA,186830,NA,NA,1131.51,NA,"Emergency Repair",NA,NA,NA,NA,1573.64,NA,NA,NA,NA,NA,"TRK00078",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.66,7.7,NA,NA,NA,NA,NA,NA,NA,"2023-02-15","MAINT00001112","Transmission",NA,NA,NA,567368,NA,NA,3458.43,NA,"Scheduled Transmission",NA,NA,NA,NA,4235.09,NA,NA,NA,NA,NA,"TRK00010",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,NA,NA,NA,"Dallas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.14,2.1,NA,NA,NA,NA,NA,NA,NA,"2023-02-15","MAINT00001113","Preventive",NA,NA,NA,434354,NA,NA,1008.41,NA,"Routine Preventive",NA,NA,NA,NA,1196.55,NA,NA,NA,NA,NA,"TRK00029",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,"Portland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.33,1.7,NA,NA,NA,NA,NA,NA,NA,"2023-02-15","MAINT00001114","Preventive",NA,NA,NA,413638,NA,NA,1181.85,NA,"Emergency Preventive",NA,NA,NA,NA,1329.18,NA,NA,NA,NA,NA,"TRK00011",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,"Salt Lake City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.91,5.7,NA,NA,NA,NA,NA,NA,NA,"2023-02-16","MAINT00001115","Brake",NA,NA,NA,276972,NA,NA,2575.79,NA,"Scheduled Brake",NA,NA,NA,NA,3173.7,NA,NA,NA,NA,NA,"TRK00031",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,NA,NA,NA,"Memphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.98,4,NA,NA,NA,NA,NA,NA,NA,"2023-02-16","MAINT00001116","Inspection",NA,NA,NA,694636,NA,NA,114.57,NA,"Scheduled Inspection",NA,NA,NA,NA,601.55,NA,NA,NA,NA,NA,"TRK00040",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,"Memphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.23,3.1,NA,NA,NA,NA,NA,NA,NA,"2023-02-16","MAINT00001117","Inspection",NA,NA,NA,494793,NA,NA,86.54,NA,"Emergency Inspection",NA,NA,NA,NA,380.77,NA,NA,NA,NA,NA,"TRK00056",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,"Milwaukee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.25,6.5,NA,NA,NA,NA,NA,NA,NA,"2023-02-17","MAINT00001118","Inspection",NA,NA,NA,688104,NA,NA,107.97,NA,"Scheduled Inspection",NA,NA,NA,NA,788.22,NA,NA,NA,NA,NA,"TRK00016",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1,NA,NA,NA,"Salt Lake City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.39,7.6,NA,NA,NA,NA,NA,NA,NA,"2023-02-18","MAINT00001119","Transmission",NA,NA,NA,532630,NA,NA,3457.49,NA,"Emergency Transmission",NA,NA,NA,NA,4362.88,NA,NA,NA,NA,NA,"TRK00075",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9,NA,NA,NA,"Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.84,6.5,NA,NA,NA,NA,NA,NA,NA,"2023-02-18","MAINT00001120","Engine",NA,NA,NA,688545,NA,NA,1607.64,NA,"Routine Engine",NA,NA,NA,NA,2300.48,NA,NA,NA,NA,NA,"TRK00103",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,"Denver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.86,5.6,NA,NA,NA,NA,NA,NA,NA,"2023-02-19","MAINT00001121","Brake",NA,NA,NA,115942,NA,NA,322.84,NA,"Routine Brake",NA,NA,NA,NA,1008.7,NA,NA,NA,NA,NA,"TRK00089",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,NA,NA,NA,"Oklahoma City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.81,3.1,NA,NA,NA,NA,NA,NA,NA,"2023-02-20","MAINT00001122","Repair",NA,NA,NA,113322,NA,NA,101.07,NA,"Emergency Repair",NA,NA,NA,NA,414.88,NA,NA,NA,NA,NA,"TRK00111",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,"Seattle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.46,1.3,NA,NA,NA,NA,NA,NA,NA,"2023-02-20","MAINT00001123","Engine",NA,NA,NA,489726,NA,NA,314.19,NA,"Emergency Engine",NA,NA,NA,NA,466.65,NA,NA,NA,NA,NA,"TRK00090",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,NA,NA,NA,"Indianapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.74,1.3,NA,NA,NA,NA,NA,NA,NA,"2023-02-21","MAINT00001124","Inspection",NA,NA,NA,162666,NA,NA,22.47,NA,"Emergency Inspection",NA,NA,NA,NA,170.21,NA,NA,NA,NA,NA,"TRK00027",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,"Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.85,6.1,NA,NA,NA,NA,NA,NA,NA,"2023-02-21","MAINT00001125","Transmission",NA,NA,NA,92803,NA,NA,432.49,NA,"Routine Transmission",NA,NA,NA,NA,1097.34,NA,NA,NA,NA,NA,"TRK00021",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862.95,7.6,NA,NA,NA,NA,NA,NA,NA,"2023-02-21","MAINT00001126","Preventive",NA,NA,NA,370463,NA,NA,2770.31,NA,"Emergency Preventive",NA,NA,NA,NA,3633.26,NA,NA,NA,NA,NA,"TRK00073",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,"Philadelphia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.05,1.1,NA,NA,NA,NA,NA,NA,NA,"2023-02-21","MAINT00001127","Inspection",NA,NA,NA,274582,NA,NA,41.99,NA,"Scheduled Inspection",NA,NA,NA,NA,163.04,NA,NA,NA,NA,NA,"TRK00043",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,"Indianapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844.89,7.2,NA,NA,NA,NA,NA,NA,NA,"2023-02-21","MAINT00001128","Preventive",NA,NA,NA,369073,NA,NA,3488.15,NA,"Scheduled Preventive",NA,NA,NA,NA,4333.04,NA,NA,NA,NA,NA,"TRK00047",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,"Dallas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.31,7.2,NA,NA,NA,NA,NA,NA,NA,"2023-02-21","MAINT00001129","Transmission",NA,NA,NA,618604,NA,NA,1170.21,NA,"Routine Transmission",NA,NA,NA,NA,2047.52,NA,NA,NA,NA,NA,"TRK00111",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2,NA,NA,NA,"Oklahoma City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.39,4,NA,NA,NA,NA,NA,NA,NA,"2023-02-22","MAINT00001130","Repair",NA,NA,NA,362421,NA,NA,2591.71,NA,"Scheduled Repair",NA,NA,NA,NA,3037.1,NA,NA,NA,NA,NA,"TRK00095",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,"Denver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.52,1.9,NA,NA,NA,NA,NA,NA,NA,"2023-02-22","MAINT00001131","Brake",NA,NA,NA,583604,NA,NA,1570.17,NA,"Routine Brake",NA,NA,NA,NA,1739.69,NA,NA,NA,NA,NA,"TRK00007",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,NA,NA,NA,"Philadelphia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.02,7.7,NA,NA,NA,NA,NA,NA,NA,"2023-02-22","MAINT00001132","Brake",NA,NA,NA,95338,NA,NA,2404.34,NA,"Scheduled Brake",NA,NA,NA,NA,3152.36,NA,NA,NA,NA,NA,"TRK00056",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5,NA,NA,NA,"Nashville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.33,4.6,NA,NA,NA,NA,NA,NA,NA,"2023-02-24","MAINT00001133","Engine",NA,NA,NA,192197,NA,NA,1726.13,NA,"Scheduled Engine",NA,NA,NA,NA,2278.46,NA,NA,NA,NA,NA,"TRK00086",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,"Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.44,3.7,NA,NA,NA,NA,NA,NA,NA,"2023-02-25","MAINT00001134","Inspection",NA,NA,NA,559837,NA,NA,111.84,NA,"Scheduled Inspection",NA,NA,NA,NA,552.28,NA,NA,NA,NA,NA,"TRK00009",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,"Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.43,5.8,NA,NA,NA,NA,NA,NA,NA,"2023-02-25","MAINT00001135","Preventive",NA,NA,NA,185583,NA,NA,633.54,NA,"Emergency Preventive",NA,NA,NA,NA,1262.97,NA,NA,NA,NA,NA,"TRK00082",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,"Minneapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.74,5.2,NA,NA,NA,NA,NA,NA,NA,"2023-02-26","MAINT00001136","Tire",NA,NA,NA,519271,NA,NA,3396.34,NA,"Scheduled Tire",NA,NA,NA,NA,4042.08,NA,NA,NA,NA,NA,"TRK00040",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,NA,NA,NA,"Minneapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.47,3.6,NA,NA,NA,NA,NA,NA,NA,"2023-02-26","MAINT00001137","Repair",NA,NA,NA,421891,NA,NA,1479.08,NA,"Routine Repair",NA,NA,NA,NA,1876.55,NA,NA,NA,NA,NA,"TRK00005",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,"Memphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.41,1,NA,NA,NA,NA,NA,NA,NA,"2023-02-27","MAINT00001138","Repair",NA,NA,NA,624786,NA,NA,2169.91,NA,"Emergency Repair",NA,NA,NA,NA,2259.32,NA,NA,NA,NA,NA,"TRK00079",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,"Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.21,3.3,NA,NA,NA,NA,NA,NA,NA,"2023-02-27","MAINT00001139","Brake",NA,NA,NA,215992,NA,NA,1250.75,NA,"Emergency Brake",NA,NA,NA,NA,1570.96,NA,NA,NA,NA,NA,"TRK00073",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,"Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.74,6.9,NA,NA,NA,NA,NA,NA,NA,"2023-02-28","MAINT00001140","Repair",NA,NA,NA,225146,NA,NA,1293.51,NA,"Scheduled Repair",NA,NA,NA,NA,1937.25,NA,NA,NA,NA,NA,"TRK00018",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA,NA,"Salt Lake City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.37,4.6,NA,NA,NA,NA,NA,NA,NA,"2023-03-01","MAINT00001141","Brake",NA,NA,NA,562945,NA,NA,1701.75,NA,"Scheduled Brake",NA,NA,NA,NA,2113.12,NA,NA,NA,NA,NA,"TRK00038",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9,NA,NA,NA,"Oklahoma City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.21,1.1,NA,NA,NA,NA,NA,NA,NA,"2023-03-01","MAINT00001142","Inspection",NA,NA,NA,687696,NA,NA,99.53,NA,"Routine Inspection",NA,NA,NA,NA,225.74,NA,NA,NA,NA,NA,"TRK00109",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,"Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.2,1.1,NA,NA,NA,NA,NA,NA,NA,"2023-03-01","MAINT00001143","Tire",NA,NA,NA,431774,NA,NA,834.39,NA,"Emergency Tire",NA,NA,NA,NA,952.59,NA,NA,NA,NA,NA,"TRK00082",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,NA,NA,NA,"Philadelphia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.23,5.6,NA,NA,NA,NA,NA,NA,NA,"2023-03-01","MAINT00001144","Preventive",NA,NA,NA,433762,NA,NA,2633.73,NA,"Emergency Preventive",NA,NA,NA,NA,3299.96,NA,NA,NA,NA,NA,"TRK00015",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,NA,NA,NA,"Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.24,6.2,NA,NA,NA,NA,NA,NA,NA,"2023-03-01","MAINT00001145","Brake",NA,NA,NA,247430,NA,NA,2291.11,NA,"Emergency Brake",NA,NA,NA,NA,3064.35,NA,NA,NA,NA,NA,"TRK00114",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,NA,NA,NA,"Detroit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.77,4.6,NA,NA,NA,NA,NA,NA,NA,"2023-03-01","MAINT00001146","Preventive",NA,NA,NA,111369,NA,NA,1314,NA,"Emergency Preventive",NA,NA,NA,NA,1791.77,NA,NA,NA,NA,NA,"TRK00051",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,"Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.75,7.6,NA,NA,NA,NA,NA,NA,NA,"2023-03-03","MAINT00001147","Transmission",NA,NA,NA,92439,NA,NA,278.61,NA,"Routine Transmission",NA,NA,NA,NA,964.36,NA,NA,NA,NA,NA,"TRK00015",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,NA,NA,"Denver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.19,1.7,NA,NA,NA,NA,NA,NA,NA,"2023-03-04","MAINT00001148","Transmission",NA,NA,NA,153716,NA,NA,2085.27,NA,"Scheduled Transmission",NA,NA,NA,NA,2293.46,NA,NA,NA,NA,NA,"TRK00095",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,NA,NA,NA,"Oklahoma City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.91,2.4,NA,NA,NA,NA,NA,NA,NA,"2023-03-04","MAINT00001149","Tire",NA,NA,NA,491296,NA,NA,1947.95,NA,"Routine Tire",NA,NA,NA,NA,2214.86,NA,NA,NA,NA,NA,"TRK00051",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,NA,NA,NA,"Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.03,2.4,NA,NA,NA,NA,NA,NA,NA,"2023-03-04","MAINT00001150","Tire",NA,NA,NA,138541,NA,NA,3255.04,NA,"Emergency Tire",NA,NA,NA,NA,3466.07,NA,NA,NA,NA,NA,"TRK00031",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,"Philadelphia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.68,1,NA,NA,NA,NA,NA,NA,NA,"2023-03-04","MAINT00001151","Engine",NA,NA,NA,369719,NA,NA,2047.18,NA,"Scheduled Engine",NA,NA,NA,NA,2154.86,NA,NA,NA,NA,NA,"TRK00117",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,"Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.97,5.9,NA,NA,NA,NA,NA,NA,NA,"2023-03-04","MAINT00001152","Engine",NA,NA,NA,65000,NA,NA,2297.59,NA,"Scheduled Engine",NA,NA,NA,NA,2879.56,NA,NA,NA,NA,NA,"TRK00118",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,NA,NA,NA,"Philadelphia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.38,6.8,NA,NA,NA,NA,NA,NA,NA,"2023-03-05","MAINT00001153","Preventive",NA,NA,NA,655091,NA,NA,1743.39,NA,"Routine Preventive",NA,NA,NA,NA,2438.77,NA,NA,NA,NA,NA,"TRK00034",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,NA,NA,NA,"Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.99,4.4,NA,NA,NA,NA,NA,NA,NA,"2023-03-05","MAINT00001154","Preventive",NA,NA,NA,535318,NA,NA,3224.33,NA,"Routine Preventive",NA,NA,NA,NA,3717.32,NA,NA,NA,NA,NA,"TRK00011",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,"Seattle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.15,3,NA,NA,NA,NA,NA,NA,NA,"2023-03-06","MAINT00001155","Preventive",NA,NA,NA,96839,NA,NA,2090.57,NA,"Scheduled Preventive",NA,NA,NA,NA,2431.72,NA,NA,NA,NA,NA,"TRK00088",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,NA,NA,NA,"Oklahoma City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.48,5.1,NA,NA,NA,NA,NA,NA,NA,"2023-03-06","MAINT00001156","Transmission",NA,NA,NA,696008,NA,NA,1029.42,NA,"Scheduled Transmission",NA,NA,NA,NA,1659.9,NA,NA,NA,NA,NA,"TRK00099",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,NA,NA,NA,"Atlanta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.45,6.2,NA,NA,NA,NA,NA,NA,NA,"2023-03-06","MAINT00001157","Brake",NA,NA,NA,560729,NA,NA,1153.11,NA,"Scheduled Brake",NA,NA,NA,NA,1854.56,NA,NA,NA,NA,NA,"TRK00030",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,"Dallas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.47,2.2,NA,NA,NA,NA,NA,NA,NA,"2023-03-06","MAINT00001158","Inspection",NA,NA,NA,110208,NA,NA,16.32,NA,"Routine Inspection",NA,NA,NA,NA,211.79,NA,NA,NA,NA,NA,"TRK00084",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA,NA,"Milwaukee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.37,0.7,NA,NA,NA,NA,NA,NA,NA,"2023-03-06","MAINT00001159","Preventive",NA,NA,NA,472473,NA,NA,3190.31,NA,"Scheduled Preventive",NA,NA,NA,NA,3266.68,NA,NA,NA,NA,NA,"TRK00110",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,NA,NA,NA,"Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.52,3.6,NA,NA,NA,NA,NA,NA,NA,"2023-03-07","MAINT00001160","Brake",NA,NA,NA,359337,NA,NA,1709.89,NA,"Emergency Brake",NA,NA,NA,NA,2116.41,NA,NA,NA,NA,NA,"TRK00041",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,"Omaha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.99,3,NA,NA,NA,NA,NA,NA,NA,"2023-03-07","MAINT00001161","Engine",NA,NA,NA,617561,NA,NA,3051.35,NA,"Scheduled Engine",NA,NA,NA,NA,3345.34,NA,NA,NA,NA,NA,"TRK00065",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,NA,NA,NA,"Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.11,3.8,NA,NA,NA,NA,NA,NA,NA,"2023-03-08","MAINT00001162","Transmission",NA,NA,NA,622142,NA,NA,3129.24,NA,"Emergency Transmission",NA,NA,NA,NA,3452.35,NA,NA,NA,NA,NA,"TRK00077",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,"Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.73,0.5,NA,NA,NA,NA,NA,NA,NA,"2023-03-08","MAINT00001163","Preventive",NA,NA,NA,202299,NA,NA,2674.1,NA,"Emergency Preventive",NA,NA,NA,NA,2723.83,NA,NA,NA,NA,NA,"TRK00061",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,"Kansas City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92,1.3,NA,NA,NA,NA,NA,NA,NA,"2023-03-08","MAINT00001164","Engine",NA,NA,NA,627493,NA,NA,520.57,NA,"Routine Engine",NA,NA,NA,NA,638.49,NA,NA,NA,NA,NA,"TRK00014",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,NA,NA,NA,"Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.62,2.3,NA,NA,NA,NA,NA,NA,NA,"2023-03-08","MAINT00001165","Repair",NA,NA,NA,630298,NA,NA,178.29,NA,"Scheduled Repair",NA,NA,NA,NA,428.91,NA,NA,NA,NA,NA,"TRK00004",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.31,4.3,NA,NA,NA,NA,NA,NA,NA,"2023-03-09","MAINT00001166","Inspection",NA,NA,NA,91281,NA,NA,144.66,NA,"Scheduled Inspection",NA,NA,NA,NA,612.97,NA,NA,NA,NA,NA,"TRK00054",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,NA,NA,NA,"Charlotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.94,0.8,NA,NA,NA,NA,NA,NA,NA,"2023-03-09","MAINT00001167","Inspection",NA,NA,NA,502652,NA,NA,96.43,NA,"Routine Inspection",NA,NA,NA,NA,195.37,NA,NA,NA,NA,NA,"TRK00002",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,"Oklahoma City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.66,5.3,NA,NA,NA,NA,NA,NA,NA,"2023-03-09","MAINT00001168","Tire",NA,NA,NA,438635,NA,NA,1272.87,NA,"Scheduled Tire",NA,NA,NA,NA,1831.53,NA,NA,NA,NA,NA,"TRK00097",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,"Indianapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.65,2.5,NA,NA,NA,NA,NA,NA,NA,"2023-03-10","MAINT00001169","Engine",NA,NA,NA,100038,NA,NA,2633.63,NA,"Emergency Engine",NA,NA,NA,NA,2851.28,NA,NA,NA,NA,NA,"TRK00081",NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7,NA,NA,NA,"Memphis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.66,2.8,NA,NA,NA,NA,NA,NA,NA,"2023-03-10","MAINT00001170","Repair",NA,NA,NA,201996,NA,NA,129.21,NA,"Routine Repair",NA,NA,NA,NA,442.87,NA,NA,NA,NA,NA,"TRK00079",NA,NA,NA,NA
